AtNum,Group,OxSt,Mult,CN,NZ,Rsd,V,S,G3,VCP,RCMTop,PartOmegaOxygen,RMin,RMax,RAverage
56,E2(Be),2,2,7,7.32,1.613695,17.60163,37.14794,0.08099465,27.98938,0.105292,0.828633,2.61264,2.82992,2.7236
56,E2(Be),2,2,7,8.46,1.594513,16.98138,35.72603,0.08084328,28.6512,0.140317,0.73213,2.62409,2.89059,2.7464
56,E2(Be),2,1,6,7.58,1.646765,18.70612,38.47984,0.0814512,23.1357,0,0.760029,2.6445,2.76113,2.69763
56,E2(Be),2,2,6,7.2,1.591166,16.87466,36.1401,0.08048122,20.89746,0.073525,0.750159,2.53956,2.83719,2.67603
12,E2(Be),2,4,7,6.34,1.493744,13.96103,32.96159,0.08301539,21.1727,0.082446,0.917902,2.37894,2.62533,2.48161
68,E3(Ln),3,2,9,7.88,1.375684,10.90548,27.31576,0.0799197,27.58937,0.012713,1,2.31633,2.52893,2.40379
48,E12(Zn),2,2,6,5.69,1.420618,12.00938,30.89036,0.08418057,15.3185,0.055255,0.948746,2.22094,2.37019,2.2793
48,E12(Zn),2,2,8,5.81,1.428327,12.20595,30.30602,0.08200361,24.59348,0.033715,0.96722,2.20083,2.60154,2.42771
19,E1(Li),1,4,10,7.57,1.683761,19.99538,40.27198,0.08105538,45.65588,0.099425,0.89406,2.76779,3.30422,2.96536
19,E1(Li),1,4,8,6.86,1.666963,19.40291,39.63167,0.08219342,36.63239,0.100888,0.899163,2.64253,3.09627,2.85864
19,E1(Li),1,4,12,8.35,1.690177,20.22484,40.25907,0.08057396,63.1685,0.064808,0.962835,2.68572,3.65472,3.05667
42,E6(Cr),6,4,7,4.67,1.196219,7.17003,22.26101,0.08458501,10.83071,0.03911,1,1.70794,2.29393,1.96306
42,E6(Cr),6,4,7,4.61,1.197454,7.19225,22.30859,0.08465632,10.86429,0.041117,0.999588,1.69374,2.30594,1.96592
22,E4(Ti),4,2,6,4.77,1.225103,7.70205,23.60401,0.08456084,10.04451,0.036796,0.998087,1.7689,2.19127,1.97814
22,E4(Ti),4,2,6,4.79,1.22319,7.66603,23.51331,0.08447166,9.97264,0.00719,1,1.76777,2.0888,1.96946
22,E4(Ti),4,2,6,4.78,1.220796,7.62111,23.40742,0.08423564,10.05786,0.032497,1,1.7456,2.11958,1.97249
27,E9(Co),2,2,6,5.66,1.30052,9.21382,25.91651,0.08314894,12.22154,0.018837,0.948781,2.04231,2.18023,2.10266
27,E9(Co),2,2,4,4.39,1.390085,11.25157,31.50099,0.09300285,3.70458,0.140301,0.92075,1.92374,1.96494,1.94385
27,E9(Co),2,2,5,4.53,1.374453,10.87624,30.37514,0.09107505,6.77599,0.066958,0.917077,1.9636,2.37205,2.06118
50,E14(Ñ),2,4,4,5.45,1.609728,17.47213,37.14713,0.09119187,5.21961,0.460371,0.84851,2.06753,2.43305,2.30764
50,E14(Ñ),2,4,4,5.68,1.685461,20.05602,41.2363,0.09732045,3.738,0.583703,0.872922,2.11638,2.53442,2.3254
24,E6(Cr),4,2,4,4.63,1.247673,8.13562,24.98681,0.08957044,2.6982,0.029768,0.845119,1.74641,1.7863,1.76767
24,E6(Cr),2,4,3,4.71,1.415602,11.88261,30.72421,0.09123954,0,0.056736,0.607363,1.8474,1.98929,1.90732
25,E7(Mn),2,4,4,5.69,1.375603,10.90355,28.61259,0.08355157,4.21509,0.017021,0.998779,2.07609,2.13911,2.1076
30,E12(Zn),2,4,4,5.22,1.335664,9.98115,27.56638,0.08540472,3.65631,0.005049,1,1.95468,2.00225,1.97847
22,E4(Ti),4,4,6,4.81,1.296514,9.12894,25.66854,0.0872849,10.09652,0.178862,0.920871,1.75489,2.41335,2.0798
27,E9(Co),2,4,6,6.17,1.29202,9.03434,25.3933,0.08283476,12.20556,0.008356,0.906111,2.06939,2.14266,2.0944
28,E10(Ni),2,1,6,6.34,1.274434,8.67043,24.62035,0.08262582,11.75525,0,0.905147,2.04427,2.07913,2.06653
29,E11(Cu),2,8,4,5.54,1.355944,10.44272,27.34663,0.08822323,0.20513,0.155138,0.844997,1.98924,2.01137,2.00056
64,E3(Ln),3,8,9,7.01,1.396596,11.41041,28.16364,0.07985658,29.02596,0.008846,0.999118,2.29838,2.59389,2.44519
13,E13(B),3,4,6,5.97,1.167212,6.66098,21.24408,0.08335623,8.87351,0.004059,1,1.87163,1.88951,1.88129
13,E13(B),3,4,6,5.94,1.170301,6.71401,21.35651,0.08335932,8.94672,0.006106,1,1.8729,1.91993,1.88641
13,E13(B),3,4,6,5.95,1.166276,6.64497,21.2106,0.08336116,8.85058,0.004421,1,1.86738,1.8849,1.87972
13,E13(B),3,4,6,5.94,1.168995,6.69155,21.31372,0.0833889,8.90261,0.004566,1,1.87895,1.89477,1.88377
13,E13(B),3,4,6,5.9,1.169196,6.69501,21.31855,0.08337178,8.91342,0.005439,1,1.87276,1.89017,1.8843
13,E13(B),3,4,6,5.95,1.16821,6.67807,21.28346,0.0833797,8.88884,0.002565,1,1.87737,1.88867,1.88262
13,E13(B),3,4,6,5.93,1.168668,6.68593,21.29918,0.08337208,8.90237,0.00307,1,1.87354,1.89089,1.88348
13,E13(B),3,4,6,5.96,1.167171,6.66027,21.24323,0.08336124,8.87069,0.003621,1,1.87121,1.88621,1.88115
13,E13(B),3,4,6,5.96,1.166284,6.64511,21.21114,0.08336225,8.85009,0.003238,1,1.8702,1.88445,1.87971
13,E13(B),3,4,6,5.96,1.167171,6.66028,21.24351,0.08336282,8.87006,0.003263,1,1.87174,1.8864,1.88114
13,E13(B),3,4,6,5.96,1.166993,6.65723,21.23715,0.08336382,8.86566,0.003399,1,1.8721,1.88671,1.88084
13,E13(B),3,4,6,5.94,1.169327,6.69724,21.32314,0.08337028,8.91621,0.004212,1,1.8703,1.89243,1.88453
13,E13(B),3,4,6,5.96,1.169025,6.69207,21.31115,0.08336399,8.91215,0.004022,1,1.87564,1.89048,1.88411
13,E13(B),3,4,6,5.94,1.169146,6.69414,21.31476,0.08335757,8.9176,0.002315,1,1.87354,1.89087,1.8844
13,E13(B),3,4,6,5.97,1.169417,6.6988,21.32539,0.08336316,8.92117,0.002958,1,1.87633,1.89163,1.88475
59,E3(Ln),3,8,9,6.94,1.439257,12.48831,29.93452,0.07993486,31.59148,0.011518,1,2.36659,2.63248,2.51679
59,E3(Ln),3,2,8,6.85,1.438049,12.45689,30.42033,0.0814253,26.15612,0.037577,0.989731,2.36753,2.65082,2.45689
20,E2(Be),2,4,8,6.91,1.425679,12.1382,29.21954,0.08037728,25.90361,0.021566,0.911661,2.38023,2.4886,2.4493
25,E7(Mn),2,4,6,6.09,1.380538,11.02131,28.99935,0.08572894,13.09723,0.125673,0.925639,2.12994,2.2596,2.20243
25,E7(Mn),2,4,6,5.76,1.386911,11.17466,28.9885,0.08527115,11.22086,0.069141,0.929661,2.10434,2.3413,2.2173
25,E7(Mn),2,4,6,6.07,1.372479,10.82944,28.35744,0.08471663,13.08058,0.113969,0.901405,2.13068,2.28518,2.20833
25,E7(Mn),2,4,6,5.95,1.348259,10.26617,27.80556,0.08333057,13.77227,0.000253,0.909787,2.12643,2.27147,2.18325
25,E7(Mn),2,8,6,5.98,1.352676,10.36741,27.83074,0.08307577,13.82367,0.036717,0.919714,2.12345,2.30445,2.18976
25,E7(Mn),2,4,6,6.02,1.336765,10.00584,26.98987,0.08261136,13.61538,0,0.884908,2.10063,2.24544,2.17187
62,E3(Ln),3,4,8,6.61,1.413547,11.83093,29.2729,0.08096907,24.72705,0.005538,0.985142,2.29689,2.5207,2.41627
62,E3(Ln),3,4,9,6.8,1.413865,11.83894,29.01033,0.08024846,29.599,0.037405,1,2.30879,2.80532,2.48272
23,E5(V),3,2,4,4.37,1.361641,10.5749,29.46135,0.09161794,3.18539,0.102466,0.833756,1.82044,2.08957,1.90413
24,E6(Cr),5,8,4,4.23,1.244318,8.07018,25.41446,0.09176587,2.67705,0.039655,0.900699,1.64942,1.7736,1.73586
24,E6(Cr),4,8,4,4.25,1.265295,8.48524,26.2963,0.09080722,2.85735,0.013752,0.894139,1.74056,1.7958,1.77482
25,E7(Mn),2,4,6,5.62,1.38984,11.2456,28.90954,0.08407036,11.24816,0.027453,0.968725,2.10469,2.36323,2.23389
27,E9(Co),2,2,6,5.75,1.320013,9.63438,27.11127,0.08367949,12.67719,0,0.994938,2.06572,2.15451,2.12396
29,E11(Cu),2,2,5,5.3,1.300159,9.20615,26.0804,0.08572355,5.80088,0.043858,0.873299,1.94183,2.21322,2.00722
22,E4(Ti),4,2,5,4.19,1.277842,8.74018,26.87197,0.09225685,5.24169,0.051943,0.987908,1.7586,1.96168,1.8938
22,E4(Ti),4,2,6,4.78,1.217401,7.55771,23.26872,0.08469666,9.62003,0.040484,0.997456,1.78931,2.0139,1.95121
22,E4(Ti),4,2,6,4.74,1.220976,7.62447,23.41436,0.08500067,9.6356,0.043025,0.993857,1.7846,2.11146,1.95892
22,E4(Ti),4,2,6,4.78,1.218757,7.58298,23.26847,0.08479972,9.61668,0.039552,0.992095,1.78427,2.09836,1.95644
22,E4(Ti),4,2,5,4.17,1.278788,8.75961,26.85797,0.09228201,5.24709,0.056638,0.985969,1.74563,1.98366,1.89587
22,E4(Ti),4,2,5,4.08,1.286005,8.90874,27.77281,0.09340397,5.28192,0.029324,0.999439,1.76795,1.96935,1.89855
3,E1(Li),1,4,4,4.28,1.416722,11.91084,32.54367,0.09839146,3.69021,0.23228,0.79291,1.89139,2.02694,1.95584
11,E1(Li),1,8,6,6.32,1.525236,14.86278,34.14897,0.08337311,18.7441,0.12317,0.791651,2.37494,2.54931,2.47453
30,E12(Zn),2,4,6,5.64,1.319766,9.62897,26.93904,0.0837566,12.77898,0,0.984463,2.02311,2.27889,2.12984
68,E3(Ln),3,2,8,6.82,1.355161,10.42464,26.77913,0.08084679,23.31474,0.01579,0.852234,2.23501,2.49733,2.36125
60,E3(Ln),3,2,8,6.79,1.430171,12.25328,30.07097,0.08082699,26.26627,0.017781,0.985407,2.34872,2.59081,2.45461
70,E3(Ln),3,2,6,5.77,1.371317,10.80195,29.31643,0.08355849,14.2682,0.029337,0.998338,2.16009,2.24398,2.20771
70,E3(Ln),3,2,7,5.97,1.365023,10.65389,28.06947,0.08221451,18.05041,0.020715,0.979176,2.17916,2.36438,2.2723
70,E3(Ln),3,2,8,6.18,1.364896,10.65092,27.50927,0.08108129,22.48881,0.019666,0.996041,2.19305,2.5138,2.33508
60,E3(Ln),3,4,8,6.66,1.449743,12.76326,30.92832,0.08115977,26.86158,0.046222,0.994018,2.34199,2.56126,2.47853
60,E3(Ln),3,4,8,6.66,1.44144,12.54521,30.7125,0.08198964,25.14209,0.054582,0.991636,2.36228,2.63434,2.45618
60,E3(Ln),3,4,8,6.67,1.440691,12.52568,30.67694,0.08200617,25.10683,0.057472,0.991431,2.3539,2.63725,2.45545
60,E3(Ln),3,4,8,6.66,1.447197,12.69613,30.80898,0.08115544,26.69541,0.045789,0.992528,2.33796,2.55348,2.47407
66,E3(Ln),3,4,8,6.6,1.403363,11.57707,29.03771,0.08109166,24.45471,0.042216,0.9998,2.26688,2.46397,2.40086
66,E3(Ln),3,4,8,6.61,1.395494,11.38342,28.83613,0.08197079,23.12488,0.049185,0.994678,2.27596,2.58209,2.38355
66,E3(Ln),3,4,8,6.61,1.39886,11.46599,28.84805,0.08109538,24.21287,0.042866,0.999538,2.25966,2.45529,2.39304
66,E3(Ln),3,4,8,6.6,1.392131,11.30132,28.69429,0.081941,22.97948,0.046082,0.994582,2.27579,2.57711,2.37795
39,E3(Sc),3,4,8,6.58,1.389872,11.24638,28.48308,0.08106658,23.76442,0.04107,0.999991,2.24326,2.43409,2.37827
39,E3(Sc),3,4,8,6.6,1.383356,11.08896,28.35785,0.08195936,22.59893,0.045822,0.995568,2.25456,2.57227,2.36449
25,E7(Mn),2,2,6,6.04,1.354125,10.40076,28.28346,0.08370542,13.58913,0,0.978992,2.15537,2.21749,2.17746
25,E7(Mn),2,4,6,6.13,1.366645,10.69192,28.33391,0.0835199,13.84556,0.059351,0.966155,2.14534,2.25237,2.1999
25,E7(Mn),2,4,6,6.1,1.366698,10.69316,28.5769,0.08400502,13.77717,0.0582,0.977328,2.14323,2.24129,2.19525
25,E7(Mn),2,2,6,6.14,1.346259,10.22056,27.67781,0.08319383,13.5373,0,0.957034,2.14629,2.21815,2.17409
25,E7(Mn),2,4,6,5.98,1.368091,10.7259,28.7406,0.0841444,13.82097,0.061905,0.975438,2.14276,2.23926,2.1972
25,E7(Mn),2,2,6,6.11,1.346527,10.22667,27.75209,0.08324666,13.53099,0,0.961255,2.14236,2.21909,2.17367
20,E2(Be),2,18,7,6.11,1.453298,12.85738,31.40954,0.08237382,20.88151,0.062505,0.947502,2.29923,2.57779,2.4163
28,E10(Ni),2,2,6,5.96,1.276129,8.70508,25.31706,0.08412559,11.24661,0,0.986699,2.02165,2.07629,2.04697
28,E10(Ni),2,2,6,5.99,1.275053,8.68306,25.25573,0.08410684,11.21712,0,0.985305,2.02496,2.06844,2.04527
28,E10(Ni),2,2,6,5.99,1.275204,8.68615,25.21903,0.08408131,11.22558,0,0.980532,2.02531,2.06962,2.04581
28,E10(Ni),2,2,6,5.96,1.275961,8.70163,25.3161,0.08412815,11.23729,0,0.986018,2.02349,2.07315,2.04657
28,E10(Ni),2,2,6,5.98,1.274996,8.6819,25.19524,0.08404702,11.22764,0,0.97891,2.02266,2.0714,2.04587
28,E10(Ni),2,2,6,5.95,1.275565,8.69354,25.26864,0.08410139,11.23083,0,0.981713,2.02074,2.0736,2.04626
28,E10(Ni),2,2,6,5.95,1.277038,8.72369,25.37156,0.0841691,11.26367,0,0.988576,2.02074,2.07717,2.0481
55,E1(Li),1,4,10,8.96,1.830184,25.67867,45.44328,0.07922915,72.84184,0.063866,0.673117,3.09791,3.79043,3.34629
55,E1(Li),1,4,9,9.15,1.780473,23.64256,43.24865,0.07911615,57.30898,0.038425,0.717839,3.00836,3.42406,3.17338
55,E1(Li),1,4,9,9.01,1.780691,23.65126,43.13239,0.07900282,57.51949,0.03779,0.701319,3.04373,3.40757,3.17882
29,E11(Cu),2,2,5,5.2,1.31477,9.52003,27.16291,0.08671801,6.02916,0.045007,0.993471,1.91002,2.33631,2.02004
12,E2(Be),2,2,6,5.51,1.293128,9.05759,25.58498,0.08363056,11.88792,0.034216,0.94839,1.99544,2.19727,2.08596
12,E2(Be),2,4,6,5.67,1.284271,8.87276,25.43214,0.08335053,11.7876,0.022561,0.964571,1.99879,2.14714,2.07283
30,E12(Zn),2,8,4,3.99,1.419217,11.97389,34.86879,0.09966227,3.53936,0.215665,0.981094,1.8992,1.96385,1.92827
11,E1(Li),1,2,6,5.54,1.496125,14.02788,33.50466,0.08315509,18.39474,0.040109,0.874101,2.29173,2.58202,2.42874
11,E1(Li),1,2,6,6.07,1.469686,13.29726,31.99113,0.08286945,17.98937,0.067732,0.763496,2.28504,2.74357,2.418
11,E1(Li),1,2,6,6.17,1.484908,13.71472,32.85089,0.08307218,18.10212,0.023888,0.865682,2.32066,2.74982,2.42745
11,E1(Li),1,2,7,6.72,1.456357,12.93875,31.23488,0.08182301,21.20959,0.038526,0.885114,2.39166,2.52098,2.43925
56,E2(Be),2,4,10,7.42,1.637242,18.38345,38.30356,0.08142957,46.09762,0.081488,0.944758,2.65782,3.41698,2.89947
63,E3(Ln),3,8,9,7.39,1.399708,11.48686,28.27599,0.07999122,28.86864,0.016353,0.992992,2.34221,2.68833,2.44897
65,E3(Ln),3,8,9,7.21,1.388465,11.21226,27.72928,0.07989073,28.33361,0.008351,0.972722,2.31196,2.71446,2.4352
57,E3(Ln),3,8,9,7.58,1.474814,13.43693,31.29972,0.08002843,33.32865,0.022735,0.975203,2.48782,2.76849,2.57432
63,E3(Ln),3,8,9,7.37,1.407302,11.67483,28.44365,0.07992572,29.27637,0.010497,0.9619,2.35413,2.72422,2.46494
65,E3(Ln),3,8,9,7.23,1.398461,11.45616,28.24219,0.0800863,28.7081,0.010641,0.990394,2.32714,2.76584,2.45022
57,E3(Ln),3,8,9,7.51,1.47187,13.35663,31.17966,0.08000823,33.12574,0.022702,0.975684,2.46759,2.8091,2.57136
57,E3(Ln),3,8,9,7.52,1.464419,13.1548,30.91053,0.08011419,32.63647,0.023508,0.979824,2.45094,2.79265,2.55727
28,E10(Ni),2,1,6,5.96,1.257415,8.32768,24.30372,0.08300437,11.18075,0,0.954445,2.0098,2.06653,2.03226
47,E11(Cu),1,2,4,5.6,1.547023,15.50883,35.19844,0.08339173,5.07274,0.053438,0.648622,2.21133,2.58343,2.37583
29,E11(Cu),2,2,5,5.12,1.325502,9.75506,27.25285,0.09022473,6.13292,0.124472,0.917578,1.91119,2.24428,1.99242
47,E11(Cu),1,2,5,5.1,1.576129,16.40076,37.04427,0.08626235,10.03509,0.069183,0.789034,2.20906,2.7712,2.45952
47,E11(Cu),1,2,4,4.9,1.601047,17.19099,37.54616,0.08651272,4.2053,0.127568,0.720634,2.21267,2.46347,2.36134
28,E10(Ni),2,2,6,5.98,1.260298,8.3851,24.34976,0.08297859,11.26976,0,0.952275,2.01068,2.08754,2.03765
47,E11(Cu),1,4,4,5.44,1.556562,15.79747,35.41296,0.08371496,5.03234,0.088972,0.637164,2.21787,2.52558,2.36947
48,E12(Zn),2,2,7,6.29,1.422308,12.05228,30.09252,0.08287051,20.24375,0.10724,0.95621,2.23902,2.61062,2.37091
48,E12(Zn),2,4,8,6.51,1.446339,12.67357,31.12135,0.08249197,24.80186,0.031333,0.989517,2.26855,2.62499,2.45074
48,E12(Zn),2,8,7,5.73,1.453992,12.87581,31.83158,0.08332272,20.45177,0.032215,0.977617,2.23322,2.76062,2.41338
56,E2(Be),2,4,9,7.87,1.619835,17.80331,37.217,0.08077525,43.26556,0.003191,0.939006,2.6746,3.04893,2.81946
19,E1(Li),1,4,5,6.88,1.694016,20.36297,41.15172,0.08208155,13.36407,0.080284,0.689509,2.65075,2.74075,2.70877
55,E1(Li),1,8,9,7.06,1.864037,27.13014,50.14688,0.08236108,60.30703,0.12325,0.916669,2.97172,4.02242,3.25475
55,E1(Li),1,8,9,7.94,1.892265,28.38144,50.88646,0.08137201,58.58301,0.073919,0.897445,3.08529,3.88744,3.28977
92,E3(An),6,8,8,4.56,1.302543,9.25688,25.59907,0.08353677,18.20985,0.013491,1,1.74788,2.4959,2.28309
92,E3(An),6,8,8,4.57,1.305139,9.31235,25.69761,0.08350192,18.31741,0.013055,1,1.75969,2.48584,2.28703
92,E3(An),6,16,8,4.52,1.308969,9.39456,25.85068,0.08348584,18.4721,0.006264,1,1.76269,2.49422,2.29336
24,E6(Cr),3,4,6,5.98,1.223062,7.66362,23.23544,0.08349455,10.08876,0.002963,0.983547,1.95243,1.99184,1.96898
37,E1(Li),1,4,9,7.61,1.754832,22.63577,43.11136,0.08035086,49.56385,0.037952,0.863962,2.87898,3.33714,3.06646
57,E3(Ln),3,2,8,7.39,1.468668,13.26965,31.6132,0.08121153,27.90584,0.011928,0.989374,2.43648,2.58109,2.50687
38,E2(Be),2,4,9,8.26,1.542873,15.38436,34.00831,0.08029887,38.33584,0.030906,0.949632,2.57637,2.84522,2.69195
63,E3(Ln),3,4,9,8.49,1.406785,11.66196,28.41363,0.07995173,29.72456,0.030857,0.98748,2.41519,2.53354,2.45642
63,E3(Ln),3,4,9,7.84,1.396024,11.39638,28.09012,0.0800869,28.77285,0.034333,1,2.33278,2.478,2.43592
38,E2(Be),2,4,9,8.22,1.536163,15.1845,33.62912,0.08025402,38.17977,0.035426,0.912941,2.56783,2.84962,2.68853
64,E3(Ln),3,4,9,8.43,1.40093,11.51696,28.20963,0.07994352,29.35415,0.029604,0.993541,2.40373,2.50248,2.44626
64,E3(Ln),3,4,9,7.92,1.391311,11.28137,27.89374,0.0800303,28.53555,0.029856,1,2.33953,2.46456,2.42816
26,E8(Fe),3,16,6,5.5,1.24638,8.11036,24.29628,0.08368743,10.67459,0.002932,1,1.94451,2.07843,2.00692
27,E9(Co),2,2,6,5.81,1.302556,9.25715,26.59624,0.08445678,11.87197,0.019302,0.998192,2.04063,2.11154,2.08653
27,E9(Co),2,1,6,5.69,1.299563,9.19349,26.40403,0.08453545,11.79731,0,0.994277,2.01258,2.12317,2.08244
20,E2(Be),2,2,7,6.44,1.454929,12.90071,31.56251,0.08421576,19.71133,0.053812,0.934419,2.31111,2.68703,2.40565
48,E12(Zn),2,2,6,6.61,1.418162,11.94719,29.9338,0.08473495,12.99267,0.054286,0.897163,2.26587,2.34395,2.29212
48,E12(Zn),2,2,6,6.47,1.414186,11.84699,29.6899,0.08473874,12.97605,0.068558,0.883568,2.25288,2.32201,2.28428
25,E7(Mn),2,2,6,6.22,1.376133,10.91616,28.55121,0.08567066,11.54121,0.025918,0.939765,2.16184,2.21838,2.19383
28,E10(Ni),2,4,6,5.9,1.275161,8.68527,24.93789,0.08296003,11.64084,0.015447,0.945307,2.0303,2.0904,2.06219
30,E12(Zn),2,2,5,5.19,1.330067,9.8562,27.8709,0.08941776,7.02334,0.054847,0.875561,1.98144,2.09721,2.01987
3,E1(Li),1,2,4,5.04,1.324374,9.73016,27.21526,0.08685956,3.4711,0.070604,0.786566,1.90284,1.95292,1.92335
3,E1(Li),1,2,4,5.08,1.347648,10.25223,27.92355,0.08695869,3.38931,0.031464,0.784092,1.91317,1.9819,1.94737
27,E9(Co),2,2,4,5.16,1.370651,10.78623,29.08996,0.09003342,3.3611,0.045603,0.768868,1.94861,1.95926,1.95541
3,E1(Li),1,4,4,4.94,1.365896,10.67435,28.79282,0.08911878,3.1338,0.068858,0.790364,1.88881,2.016,1.94217
3,E1(Li),1,4,4,5.12,1.366135,10.67996,28.34056,0.08779332,2.93411,0.040522,0.759039,1.92179,2.01498,1.9688
27,E9(Co),2,2,4,5.13,1.378707,10.97753,29.08826,0.08811255,2.50418,0.055915,0.769804,1.96838,1.9766,1.97249
27,E9(Co),2,2,4,5.11,1.378857,10.9811,29.04944,0.08892657,2.70409,0.067496,0.773934,1.95938,1.96066,1.96002
3,E1(Li),1,4,4,4.72,1.350322,10.31338,28.6737,0.08914138,3.48925,0.109823,0.783935,1.92354,1.98286,1.94849
3,E1(Li),1,4,4,5.05,1.323677,9.71483,27.51739,0.08861655,3.46899,0.032399,0.766861,1.90008,1.96705,1.93952
27,E9(Co),2,4,4,5.11,1.373477,10.85308,29.406,0.09036125,3.38681,0.007483,0.774668,1.94503,1.95532,1.95104
3,E1(Li),1,8,3,4.64,1.381337,11.04046,29.07245,0.08947779,0,0.081013,0.632208,1.81088,1.86387,1.83368
27,E9(Co),2,4,4,5.16,1.395646,11.38713,29.60935,0.08999425,2.77901,0.015684,0.770933,1.95223,1.95858,1.9554
27,E9(Co),2,1,6,6.01,1.303424,9.27567,26.35612,0.08452447,11.74401,0,0.971489,2.06609,2.11174,2.08477
3,E1(Li),1,8,3,5.17,1.343084,10.14842,26.88658,0.08779337,0,0.098724,0.533939,1.88907,1.91755,1.90718
3,E1(Li),1,8,3,4.67,1.417017,11.91828,30.00087,0.08879337,0,0.047394,0.595992,1.89436,1.96841,1.92305
20,E2(Be),2,2,8,6.42,1.447399,12.70146,30.92027,0.08161054,26.16496,0.045497,0.966706,2.34552,2.56197,2.46502
23,E5(V),4,8,5,4.55,1.254133,8.26266,25.67793,0.09047484,5.55189,0.030088,0.960805,1.77804,2.11685,1.87949
25,E7(Mn),2,2,6,6.38,1.347807,10.25584,27.548,0.08307838,13.5022,0,0.920463,2.14704,2.20701,2.1768
29,E11(Cu),2,8,4,5.19,1.375246,10.89506,28.75835,0.09319712,0.52334,0.232907,0.910156,1.93833,1.95411,1.94836
30,E12(Zn),2,2,5,5.03,1.341777,10.11881,28.17358,0.08612863,7.19696,0.027439,0.966761,2.00235,2.13691,2.05989
30,E12(Zn),2,2,6,6.1,1.296744,9.13381,25.5253,0.08282146,12.30739,0.010431,0.911097,2.05017,2.2187,2.10132
48,E12(Zn),2,4,6,6.75,1.468911,13.27625,32.57424,0.08442144,15.77437,0.091816,0.803555,2.28905,2.42093,2.36163
29,E11(Cu),2,2,6,5.69,1.327814,9.8062,26.57278,0.08801773,10.11771,0.100729,0.903076,1.93984,2.56648,2.1279
11,E1(Li),1,4,7,6.64,1.48892,13.82621,32.89506,0.08309765,21.9433,0.108778,0.908362,2.3647,2.53745,2.45847
24,E6(Cr),3,2,6,5.99,1.222016,7.64398,23.2137,0.0836117,10.05859,0,0.988597,1.9583,1.98167,1.96609
37,E1(Li),1,2,8,7.52,1.795093,24.22977,47.12423,0.08306806,41.85629,0,0.958226,2.99067,3.04267,3.01667
12,E2(Be),2,4,6,5.9,1.284813,8.88399,25.64994,0.08370707,11.58374,0.024611,0.981814,2.04386,2.07775,2.06548
55,E1(Li),1,8,9,8,1.881692,27.90834,49.38839,0.08009255,62.48112,0.052431,0.816675,3.10411,3.53087,3.30313
25,E7(Mn),2,4,6,5.92,1.380272,11.01495,28.71417,0.08388016,13.84946,0.082592,0.954534,2.16432,2.28117,2.21842
25,E7(Mn),2,4,6,5.71,1.341817,10.11971,27.86916,0.0833689,13.40117,0.009925,0.976016,2.11193,2.23331,2.16368
30,E12(Zn),2,2,6,5.93,1.308416,9.38266,26.37151,0.08312271,12.52164,0,0.960533,2.07591,2.13266,2.11284
30,E12(Zn),2,4,6,5.47,1.297383,9.14731,25.9073,0.0833795,12.22112,0.031574,0.945306,1.98653,2.19397,2.09851
30,E12(Zn),2,4,4,4.8,1.369514,10.75941,29.55215,0.08769295,3.72317,0.036623,0.981938,1.9351,2.04654,1.99744
27,E9(Co),3,4,6,6.18,1.223091,7.66417,22.94997,0.08299876,10.2687,0.00376,0.963438,1.968,1.9797,1.97522
28,E10(Ni),2,1,6,6.12,1.264011,8.45943,24.63997,0.0831451,11.29852,0,0.975751,2.03259,2.04639,2.03939
29,E11(Cu),1,2,2,4.16,1.514096,14.53948,34.76635,0.08754298,0,0.061952,0.494151,1.86543,1.86659,1.86601
29,E11(Cu),1,2,2,4.09,1.50121,14.17141,34.28897,0.08735166,0,0.022929,0.500514,1.85057,1.85466,1.85262
29,E11(Cu),1,2,2,4.13,1.504155,14.25497,34.23499,0.08805196,0,0.126568,0.476794,1.86688,1.87595,1.87142
29,E11(Cu),1,2,2,4.09,1.530199,15.00833,35.65274,0.08775318,0,0.019468,0.505385,1.8791,1.87989,1.87949
29,E11(Cu),1,2,2,4.02,1.551684,15.64941,36.44454,0.08931712,0,0.157782,0.490444,1.87337,1.88532,1.87935
29,E11(Cu),1,2,2,4.17,1.533748,15.11301,35.58888,0.08792263,0,0.094399,0.484611,1.88295,1.89151,1.88723
29,E11(Cu),1,2,2,4.06,1.522614,14.78624,35.39405,0.08809832,0,0.017205,0.505806,1.86307,1.87008,1.86657
29,E11(Cu),1,2,2,4.08,1.538634,15.25791,35.97969,0.08822355,0,0.085104,0.502451,1.87366,1.87392,1.87379
29,E11(Cu),1,2,2,3.99,1.54704,15.50933,36.40799,0.08879563,0,0.105679,0.499082,1.87383,1.88326,1.87855
20,E2(Be),2,4,8,8,1.428563,12.212,30.02053,0.08150096,25.31462,0.003852,0.991615,2.41888,2.45339,2.43692
11,E1(Li),1,4,6,5.95,1.502143,14.19785,34.07174,0.08358355,18.46621,0.084595,0.919656,2.30928,2.55449,2.42106
11,E1(Li),1,4,5,6.15,1.503664,14.24101,33.07932,0.08265205,10.66881,0.02548,0.804863,2.3189,2.48181,2.3885
73,E5(V),5,4,6,5.18,1.196506,7.17519,22.47769,0.08424509,9.46684,0.019291,1,1.80186,2.11357,1.93222
50,E14(Ñ),2,2,3,5.63,1.629736,18.13177,37.76089,0.09301638,0,0.498694,0.519722,2.06253,2.09405,2.07731
